"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1036","I knew she looked familiar that's @KarenGravanoVH1 daughter one of my fav #MobWives #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:11:05,FALSE,NA,"1085011462173745152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fiercegemini",0,FALSE,FALSE,NA,NA
"1037","This show is real yo #MadeInStatenIsland #mtv",FALSE,0,NA,2019-01-15 03:11:04,FALSE,NA,"1085011456771457024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_h3rsh3y",0,FALSE,FALSE,NA,NA
"1038","Made in Staten Island has set Italians back 1000 years, Americans back 100 years, and the human race 20 years. Wtf… https://t.co/he7B7qwQkS",FALSE,4,NA,2019-01-15 03:11:00,TRUE,NA,"1085011438043885569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EkimItnatnom",0,FALSE,FALSE,NA,NA
"1039","Sammy sound like he ain’t aged a bit #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:11:00,FALSE,NA,"1085011438006140928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EishCapiche",0,FALSE,FALSE,NA,NA
"1040","Who the fuck are these kids on #MadeInStatenIsland ? “We grew up in the streets” LMAO OKAY THATS A NICE HOUSE AND B… https://t.co/r8Lte6ccW3",FALSE,77,NA,2019-01-15 03:10:59,TRUE,NA,"1085011434000576513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lxhrra",8,FALSE,FALSE,NA,NA
"1041","I knew she looked familiar! Karen's daughter! #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:10:58,FALSE,NA,"1085011432113127425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mzcaramelbunni",0,FALSE,FALSE,NA,NA
"1042","Waaaaaaait !
Is that #MobWives karen daughter 

#MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:10:57,FALSE,NA,"1085011426291269633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thKuShutMeDown",0,FALSE,FALSE,NA,NA
"1043","I love the Italian accents #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:10:55,FALSE,NA,"1085011419727347712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","batricia_p",0,FALSE,FALSE,NA,NA
"1044","Soooooo she’s Karen’s daughter....damn time flew fast #MadeInStatenIsland https://t.co/jlAZDThnkC",FALSE,0,NA,2019-01-15 03:10:55,FALSE,NA,"1085011419115020289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","212Lexus",0,FALSE,FALSE,NA,NA
"1045","Damn so Sammy is out... #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:10:53,FALSE,NA,"1085011412349530112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_LisaMariex33",0,FALSE,FALSE,NA,NA
"1046","Sooo Trish looks exactly like Janice from sopranos #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:10:51,FALSE,NA,"1085011402501308417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whitney72351908",0,FALSE,FALSE,NA,NA
"1047","I’m glad Sammy is out #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:10:49,FALSE,NA,"1085011394163101696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LastQueens__",0,FALSE,FALSE,NA,NA
"1048","Karen's daughter Karina  grew up! #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:10:47,FALSE,NA,"1085011386642644992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JTRealitytv",0,FALSE,FALSE,NA,NA
"1049","“CP CP all over Staten Island” .. living here for 23+ years I’ve never heard of this guy until now #MadeInStatenIsland",FALSE,4,NA,2019-01-15 03:10:47,FALSE,NA,"1085011383815680001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joecomo2590",1,FALSE,FALSE,NA,NA
"1050","Does CP not realize how many years each of those charges hold? Especially attempted murder.  #MadeInStatenIsland",FALSE,2,NA,2019-01-15 03:10:46,FALSE,NA,"1085011381844365323",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chyna19123",0,FALSE,FALSE,NA,NA
"1051","You have to be careful. One moment can change the rest of your life! #MadeInStatenIsland https://t.co/vwpHTwDHVO",FALSE,20,NA,2019-01-15 03:10:42,FALSE,NA,"1085011362558984199",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","statenislandmtv",3,FALSE,FALSE,NA,NA
"1052","You guys!!! Who’s watching #MadeInStatenIsland ?!",FALSE,4,NA,2019-01-15 03:10:29,FALSE,NA,"1085011310046175237",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MobWivesSupport",0,FALSE,FALSE,NA,NA
"1053","#MadeInStatenIsland yo I want these kids to take a 23 and Me test, and when it doesn't come back as Italian as they… https://t.co/bCSLhScLCk",FALSE,7,NA,2019-01-15 03:10:28,TRUE,NA,"1085011307848450048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","o0Antonia0o",0,FALSE,FALSE,NA,NA
"1054","I cannot with these accents! #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:10:16,FALSE,NA,"1085011256241737728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lexxisue",0,FALSE,FALSE,NA,NA
"1055","Much better Karina! #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:10:07,FALSE,NA,"1085011217410899968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReadAndShadeRM",0,FALSE,FALSE,NA,NA
"1056","#MadeInStatenIsland is like the Walmart version of Jersey Shore. They just want another spin off with the success o… https://t.co/ltw2z3uikP",FALSE,2,NA,2019-01-15 03:09:54,TRUE,NA,"1085011164684304384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessicaaa_018",0,FALSE,FALSE,NA,NA
"1057","Don’t let no one take u out of your character CP #MadeInStatenIsland #mtv",FALSE,0,NA,2019-01-15 03:09:51,FALSE,NA,"1085011152629915648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_h3rsh3y",0,FALSE,FALSE,NA,NA
"1058","At 10:30p: #MadeInStatenIsland debuted on #MTV tonight. The show already drawing criticism from #Italian Americans… https://t.co/hoxHWlRLQj",FALSE,3,NA,2019-01-15 03:09:51,TRUE,NA,"1085011149815463936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennbisramtv",0,FALSE,FALSE,NA,NA
"1059","This show is horrible. Making Staten Island all about mobs and image that that’s all this island is about Italians… https://t.co/bHXvvYm72x",FALSE,2,NA,2019-01-15 03:09:31,TRUE,NA,"1085011066730541056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xXShantellaXx",0,FALSE,FALSE,NA,NA
"1060","Since when is Karina is the ""Staten Island"" princess? 

She grew up in Arizona while her mother shot #MobWives in N… https://t.co/6ITaIw4X3D",FALSE,74,NA,2019-01-15 03:09:21,TRUE,NA,"1085011026788143108",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jelevision",7,FALSE,FALSE,NA,NA
"1061","Watching #MadeinStatenIsland ohhh I’m ready for this show!! @MTV",FALSE,0,NA,2019-01-15 03:09:16,FALSE,NA,"1085011002985512960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsexton_1025",0,FALSE,FALSE,NA,NA
"1062","Fuck this shit. #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:09:14,FALSE,NA,"1085010994492002304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hiatusstan",1,FALSE,FALSE,NA,NA
"1063","This show is triggering me to need mob wives in my life again #MadeInStatenIsland",FALSE,7,NA,2019-01-15 03:09:09,FALSE,NA,"1085010974669787136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whitney72351908",0,FALSE,FALSE,NA,NA
"1064","There wasn't enough fighting in that prologue. Mob Wives had middle-aged women fighting every episode. #MadeInStatenIsland",FALSE,4,NA,2019-01-15 03:08:54,FALSE,NA,"1085010912891801601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LovingNaomiA",0,FALSE,FALSE,NA,NA
"1065","Look at the trouble your in  #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:08:54,FALSE,NA,"1085010910689849344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EishCapiche",0,FALSE,FALSE,NA,NA
"1066","I don't see an ounce of thug in any of these people. They're like a bunch of Real Housewives children. 

#MadeInStatenIsland",FALSE,58,NA,2019-01-15 03:08:53,FALSE,NA,"1085010905790889984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghettogemi",9,FALSE,FALSE,NA,NA
"1067","The ONLY Pauly WE acknowledge is DJ Pauly D! 
Sorry not Sorry. 😂
#MadeInStatenIsland",FALSE,2,NA,2019-01-15 03:08:52,FALSE,NA,"1085010903706361856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i_amNay",0,FALSE,FALSE,NA,NA
"1068","I’m only watching because the accents make me feel at home... especially the overdone REGOUTTT for ricotta 🙌 #MadeInStatenIsland",FALSE,34,NA,2019-01-15 03:08:50,FALSE,NA,"1085010895925846016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYorNothing",1,FALSE,FALSE,NA,NA
"1069","Only people I wanna see from jersey #MadeInStatenIsland https://t.co/6ev5wd3Wqt",FALSE,7,NA,2019-01-15 03:08:49,FALSE,NA,"1085010889814798336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsMonro04722270",1,FALSE,FALSE,NA,NA
"1070","This show just started and I feel like I’m watching the Jersey shore from the beginning. And here is our new Snooki… https://t.co/x2fH6acvoh",FALSE,13,NA,2019-01-15 03:08:43,TRUE,NA,"1085010864300875776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mydogisphat",6,FALSE,FALSE,NA,NA
"1071","'people in the streets call me CP""  😅😂😅😂 #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:08:31,FALSE,NA,"1085010816951353345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hiatusstan",0,FALSE,FALSE,NA,NA
"1072","a glass of wine and #MadeInStatenIsland 💪🏽🍷",FALSE,1,NA,2019-01-15 03:08:29,FALSE,NA,"1085010808554377220",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uh_zachh",0,FALSE,FALSE,NA,NA
"1073","How old r they 
Cuz.......

#MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:08:28,FALSE,NA,"1085010800798883840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thKuShutMeDown",0,FALSE,FALSE,NA,NA
"1074","I can't handle these accents on this show ♀‍🤦🏼 #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:08:20,FALSE,NA,"1085010767106191360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blondie_dtd",0,FALSE,FALSE,NA,NA
"1075","I’m trying to figure out how Karina has the deepest SI accent but was raised in Arizona 🤔 #MadeInStatenIsland",FALSE,98,NA,2019-01-15 03:08:14,FALSE,NA,"1085010743400022016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadfive",22,FALSE,FALSE,NA,NA
"1076","Cp is handsome  #MadeInStatenIsland https://t.co/wWAF8lrvFW",FALSE,0,NA,2019-01-15 03:08:13,FALSE,NA,"1085010737716776961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fiercegemini",0,FALSE,FALSE,NA,NA
"1077","He would have a vape pen #MadeInStatenIsland",FALSE,2,NA,2019-01-15 03:08:08,FALSE,NA,"1085010718968242177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mingfire",0,FALSE,FALSE,NA,NA
"1078","What is this, modern day Bronx Tale. Watch out Calogero lmao can't take this shit serious. It's funny more than any… https://t.co/N95F28XULH",FALSE,1,NA,2019-01-15 03:08:08,TRUE,NA,"1085010717185531915",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoveSpeII_",0,FALSE,FALSE,NA,NA
"1079","Tf is this shit that I’m watching #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:08:04,FALSE,NA,"1085010700261564416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","backup_dsh",0,FALSE,FALSE,NA,NA
"1080","#MadeInStatenIsland the pre teen version of #JerseyShore 🤦🏽‍♀️😩
Good bye #MTV",FALSE,2,NA,2019-01-15 03:08:03,FALSE,NA,"1085010698990686208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","La_Fuentez",0,FALSE,FALSE,NA,NA
"1081","#MadeInStatenIsland lmao GTFOH! These kids any their wanna be hood. They have no reason to be acting like this. The… https://t.co/KaxnozLrHR",FALSE,1,NA,2019-01-15 03:08:02,TRUE,NA,"1085010695320727553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","o0Antonia0o",0,FALSE,FALSE,NA,NA
"1082","#MadeInStatenIsland  let’s go!! #NYC #Bronx",FALSE,0,NA,2019-01-15 03:08:00,FALSE,NA,"1085010683551539202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeys_Beauty2",0,FALSE,FALSE,NA,NA
"1083","Oh cool. #TeenGinzo #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:07:56,FALSE,NA,"1085010669211127814",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamthedriving",0,FALSE,FALSE,NA,NA
"1084","God, please. we are not all wannabe-guinea trash #MadeInStatenIsland https://t.co/xOO0ayXW0a",FALSE,2,NA,2019-01-15 03:07:48,FALSE,NA,"1085010636659220480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","QueenNothing303",0,FALSE,FALSE,NA,NA
"1085","3 minutes in and this is already terrible 🤦🏻‍♀️ #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:07:48,FALSE,NA,"1085010633492520960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeBeLLzZ",0,FALSE,FALSE,NA,NA
"1086","OMG I can FEEL Q having another stroke #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:07:46,FALSE,NA,"1085010624378294272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wickedlydeeper",0,FALSE,FALSE,NA,NA
"1087","Why I hear @desusnice Staten Island voice with all the guys in #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:07:45,FALSE,NA,"1085010620133638144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OGsourHeadband",0,FALSE,FALSE,NA,NA
"1088","Going to Staten Island going to Staten Island. It’s an actual island😂😂 #MadeInStatenIsland #JerseyShore",FALSE,1,NA,2019-01-15 03:07:43,FALSE,NA,"1085010615737950208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aletaygon",0,FALSE,FALSE,NA,NA
"1089","CP aka christian is a cutie #MadeInStatenIsland #mtv",FALSE,4,NA,2019-01-15 03:07:43,FALSE,NA,"1085010614416801792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_h3rsh3y",0,FALSE,FALSE,NA,NA
"1090","This is just a show of people with accents #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:07:43,FALSE,NA,"1085010611765940225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissTayBlaze",0,FALSE,FALSE,NA,NA
"1091","Some of the biggest bosses came to Staten Island to eat lunch, not to “live on the streets” like u Christian #MadeInStatenIsland",FALSE,8,NA,2019-01-15 03:07:36,FALSE,NA,"1085010585878712320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYorNothing",1,FALSE,FALSE,NA,NA
"1092","The #MadeInStatenIsland intro lasted 6 mins. I’ll never get it back. https://t.co/wTfKZNpU4C",FALSE,6,NA,2019-01-15 03:07:36,FALSE,NA,"1085010583555067905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OgyamAddo",1,FALSE,FALSE,NA,NA
"1093","All these people look like little jits that just got out of high school. #MadeInStatenIsland @statenislandmtv",FALSE,0,NA,2019-01-15 03:07:33,FALSE,NA,"1085010572859662336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Philltastic1",0,FALSE,FALSE,NA,NA
"1094","How does MTV continue to find the trashiest people in the world. It’s an incredible skill.  #MadeInStatenIsland",FALSE,64,NA,2019-01-15 03:07:25,FALSE,NA,"1085010537824616449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carl_Regolino",14,FALSE,FALSE,NA,NA
"1095","Watching #MadeInStatenIsland only because of pauly he soooo cute❤😍😘",FALSE,0,NA,2019-01-15 03:07:23,FALSE,NA,"1085010531117715456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vsincity1",0,FALSE,FALSE,NA,NA
"1096","@statenislandmtv CP IS FINEEEEE! #MadeInStatenIsland",FALSE,0,"statenislandmtv",2019-01-15 03:07:19,FALSE,NA,"1085010513447264256","1016372731573653505","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aydeejay11",0,FALSE,FALSE,NA,NA
"1097","That’s Karen’s daughter for sure #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:07:17,FALSE,NA,"1085010502693122048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EishCapiche",0,FALSE,FALSE,NA,NA
"1098","What the (bleep) did I just watched? #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:07:16,FALSE,NA,"1085010498444120064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulWalters19",0,FALSE,FALSE,NA,NA
"1099","#MadeInStatenIsland let’s see how this is lol",FALSE,0,NA,2019-01-15 03:07:14,FALSE,NA,"1085010491628490752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ginafresco",0,FALSE,FALSE,NA,NA
"1100","#MadeInStatenIsland already got me like 😒 is this the tween #Mobwives https://t.co/4iFvclFsho",FALSE,0,NA,2019-01-15 03:07:11,FALSE,NA,"1085010479972524033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realauthorista1",0,FALSE,FALSE,NA,NA
"1101","Let's see what #MadeInStatenIsland is all about",FALSE,0,NA,2019-01-15 03:07:07,FALSE,NA,"1085010462431862784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzfrankiejbeatz",0,FALSE,FALSE,NA,NA
"1102","I have a feeling this is going to be a good show #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:06:58,FALSE,NA,"1085010425178144773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fiercegemini",0,FALSE,FALSE,NA,NA
"1103","It’s debatable as to whether or not these kids are really about that life..  #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:06:49,FALSE,NA,"1085010386296786944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyOleander",0,FALSE,FALSE,NA,NA
"1104","Karina 
Paulie 
Kayla 
Dennie 
Christian ""CP"" 

This show reminds me of 
Mtv throwback #WashingtonHeights 

#MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:06:49,FALSE,NA,"1085010385189490689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thKuShutMeDown",0,FALSE,FALSE,NA,NA
"1105","#MadeInStatenIsland This Mob Wives meets The Hills lookin like it was filmed for youtube gotta GO SIS",FALSE,1,NA,2019-01-15 03:06:42,FALSE,NA,"1085010357385658368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GossipGabee",0,FALSE,FALSE,NA,NA
"1106","I unfortunately worked in Staten Island for about a year n this seems accurate lol #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:06:32,FALSE,NA,"1085010317929836544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsJulieV",1,FALSE,FALSE,NA,NA
"1107","#MadeInStatenIsland Karina is Karen’s (mob wives) daughter.",FALSE,0,NA,2019-01-15 03:06:32,FALSE,NA,"1085010314482069504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","redmemmas",0,FALSE,FALSE,NA,NA
"1108","I’m confused didn’t Karen’s daughter grow up in Arizona...where’s the accent coming from #MadeInStatenIsland",FALSE,30,NA,2019-01-15 03:06:28,FALSE,NA,"1085010297306394624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whitney72351908",2,FALSE,FALSE,NA,NA
"1109","Omg can we JUST SKIP THE DAMN PREVIEW OF THE SEASON ALREADY #MadeInStatenIsland https://t.co/YyPkaRLYsX",FALSE,1,NA,2019-01-15 03:06:10,FALSE,NA,"1085010223113428993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","212Lexus",0,FALSE,FALSE,NA,NA
"1110","Word of advice: please don’t judge all Italian staten islanders on #MadeInStatenIsland",FALSE,38,NA,2019-01-15 03:05:47,FALSE,NA,"1085010128020144128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5t3f4n1e",10,FALSE,FALSE,NA,NA
"1111","Hmmm this looks a lil more gritty #MadeinStatenIsland",FALSE,0,NA,2019-01-15 03:05:46,FALSE,NA,"1085010123876196352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mzcaramelbunni",1,FALSE,FALSE,NA,NA
"1112","What is this Sopranos Jr??? #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:05:46,FALSE,NA,"1085010123481853952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hotrollnmom",1,FALSE,FALSE,NA,NA
"1113","But why does every parent on #MadeInStatenIsland look like the sickest crack head",FALSE,58,NA,2019-01-15 03:05:45,FALSE,NA,"1085010119807643648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tayllllll",7,FALSE,FALSE,NA,NA
"1114","#MadeinStatenIsland is already my favorite TV show, huge apology to Jack Tripper, Chrissy, &amp; Janet #MTV",FALSE,30,NA,2019-01-15 03:05:27,FALSE,NA,"1085010044406689792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYorNothing",1,FALSE,FALSE,NA,NA
"1115","Is Kiki karen’s daughter from mob wives #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:05:24,FALSE,NA,"1085010031031005184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EishCapiche",0,FALSE,FALSE,NA,NA
"1116","LETS GO! #MadeInStatenIsland https://t.co/t81nTkHoD7",FALSE,4,NA,2019-01-15 03:05:20,FALSE,NA,"1085010015843274752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MobWivesSupport",1,FALSE,FALSE,NA,NA
"1117","This is a mini version of cartel crew ima def love this show #MadeInStatenIsland #mtv #mtvmadeinstatenisland",FALSE,0,NA,2019-01-15 03:05:20,FALSE,NA,"1085010015033978880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_h3rsh3y",0,FALSE,FALSE,NA,NA
"1118","#MadeInStatenIsland Christian is FINEEEEEE WHEWWWWW.",FALSE,1,NA,2019-01-15 03:05:01,FALSE,NA,"1085009934658490368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GossipGabee",0,FALSE,FALSE,NA,NA
"1119","Isn't kiki @KarenGravanoVH1 daughter?  #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:04:51,FALSE,NA,"1085009890316296194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fiercegemini",0,FALSE,FALSE,NA,NA
"1120","Let's see what this #MadeInStatenIsland is all about.",FALSE,0,NA,2019-01-15 03:04:37,FALSE,NA,"1085009833445736448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chyna19123",0,FALSE,FALSE,NA,NA
"1121","Oh. My. Gawd. The beginning of #MadeInStatenIsland &amp; it shows the Staten Island Ferry &amp; ALL I can think about is An… https://t.co/FaKOGyyQzo",FALSE,1,NA,2019-01-15 03:04:28,TRUE,NA,"1085009797731233794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrincessAmber86",1,FALSE,FALSE,NA,NA
"1122","@jrudd424 @ItsMeAshleyWee @Phil16723 @NYorNothing Ash, are you our godmutha? 

#madeinstatenisland",FALSE,3,"jrudd424",2019-01-15 03:04:27,FALSE,"1085005154007568385","1085009789615255554","311075663","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","michaeljsherman",0,FALSE,FALSE,NA,NA
"1123","Ughh the accents #MadeInStatenIsland https://t.co/93ZCMeLeGN",FALSE,15,NA,2019-01-15 03:04:23,FALSE,NA,"1085009774872354819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsJulieV",4,FALSE,FALSE,NA,NA
"1124","This whole intro is trying so hard to sound like A Bronx Tale 😂😂😂 ...STOP IT 🤦🏻‍♀️ #MadeInStatenIsland",FALSE,67,NA,2019-01-15 03:04:10,FALSE,NA,"1085009721386565633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MellyFBaby",7,FALSE,FALSE,NA,NA
"1125","Omg first words out of Karinas mouth sounds like her mother!! #MadeInStatenIsland I was hoping she would have her own voice!",FALSE,1,NA,2019-01-15 03:04:02,FALSE,NA,"1085009686091517952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReadAndShadeRM",0,FALSE,FALSE,NA,NA
